1990,2,15,0,300.6463838,8.41968,,
1990,2,16,0,273.4763558,8.34259,,
1990,2,17,0,240.3863731,8.18126,,
1990,2,18,0.0528199,186.3837238,7.89482,,
1990,2,19,0,141.4353682,10.8056,,
1990,2,20,1.97551,108.9704664,9.23544,,
1990,2,21,0.57014,89.23619219,10.1145,,
1990,2,22,0,83.91481433,10.2419,,
1990,2,23,0,74.62853498,11.3174,,
1990,2,24,0.0371278,66.61475255,11.4567,,
1990,2,25,0,66.37472622,10.1534,,
1990,2,26,0,64.43694538,9.00062,,
1990,2,27,0.0759492,56.71173059,11.0051,,
1990,2,28,0,49.46597287,11.1029,,
1990,3,1,2.14545,47.2905481,7.42294,,
1990,3,2,0.994691,47.00466066,3.2618,,
1990,3,3,0,56.63638734,1.75438,,
1990,3,4,0,62.78564759,1.91624,,
1990,3,5,0,89.23946798,4.25124,,
1990,3,6,0,92.17636588,6.0492,,
1990,3,7,0.111139,74.62645038,7.11787,,
1990,3,8,0.419358,59.57745443,9.6149,,
1990,3,9,0.134594,48.89419799,8.13992,,
1990,3,10,0,41.87715022,9.61681,,
1990,3,11,0.519509,38.50606077,10.8728,,
1990,3,12,0,35.68858045,13.3661,,
1990,3,13,0.276854,36.67370093,10.4706,,
1990,3,14,0,41.15528442,9.30137,,
1990,3,15,0,41.35719243,9.63958,,
1990,3,16,0,39.03376135,10.2009,,
1990,3,17,0,36.14004437,11.9116,,
1990,3,18,0,34.41310553,10.9572,,
1990,3,19,0,31.74184472,10.9771,,
1990,3,20,0,28.9201952,13.1654,,
1990,3,21,0,26.74155419,14.4454,,
1990,3,22,2.06216,25.06273974,13.2026,,
1990,3,23,1.4287,24.85186797,10.2324,,
1990,3,24,0.13726,32.6251178,8.99827,,
1990,3,25,1.20219,46.27683887,6.07649,,
1990,3,26,0.00210307,51.23698603,4.00027,,
1990,3,27,0,60.60307563,4.10289,,
1990,3,28,0.040557,59.56792484,4.45744,,
1990,3,29,0,54.26024576,4.92516,,
1990,3,30,0,48.36887981,6.53259,,
1990,3,31,0.100478,41.23658367,7.12471,,
1990,4,1,3.69317,34.98458262,9.06223,,
1990,4,2,3.58721,33.74990621,8.46738,,
1990,4,3,0.369341,50.24352716,6.5216,,
1990,4,4,7.23036,85.77278492,5.01609,,
1990,4,5,9.53538,131.3450304,6.30513,,
1990,4,6,6.71675,225.1843082,8.89741,,
1990,4,7,0.0241845,324.5566993,8.04424,,
1990,4,8,6.74763,357.9132125,6.29695,,
1990,4,9,1.30816,353.9167442,4.68965,,
1990,4,10,0.970343,366.927601,5.07936,,
1990,4,11,0.704086,356.5284452,8.94799,,
1990,4,12,0.0740855,331.6324135,9.78286,,
1990,4,13,5.39652,327.2577401,8.86885,,
1990,4,14,0.963048,315.7180125,7.18078,,
1990,4,15,2.27728,332.4662519,7.26862,,
1990,4,16,1.12418,330.7390153,6.34785,,
1990,4,17,1.8502,318.4845691,7.00723,,
1990,4,18,5.60015,310.7268942,5.17913,,
1990,4,19,4.82578,339.1607829,7.76453,,
1990,4,20,4.47675,410.8113237,4.67199,,
1990,4,21,2.25078,447.4853224,4.466,,
1990,4,22,9.19609,473.0603367,4.91475,,
1990,4,23,4.43145,565.7206267,6.30599,,
1990,4,24,2.9388,661.4542066,7.36571,,
1990,4,25,0.554989,808.8440742,7.46936,,
1990,4,26,0.00140951,962.806375,8.09421,,
1990,4,27,0,907.4156826,10.3627,,
1990,4,28,0,773.2361974,12.3159,,
1990,4,29,0,628.0113316,13.349,,
1990,4,30,0,495.2523496,13.7623,,
1990,5,1,0,383.7115763,13.0652,,
1990,5,2,0,294.2967045,12.6611,,
1990,5,3,0,226.2489411,12.8004,,
1990,5,4,0,177.8100785,13.8007,,
1990,5,5,0,143.7552256,14.0931,,
1990,5,6,0.0027284,118.4809888,14.7189,,
1990,5,7,0.17938,99.45041454,14.3519,,
1990,5,8,8.19428,86.74837582,14.3667,,
1990,5,9,9.23324,108.7569443,13.7832,,
1990,5,10,0,255.1539486,13.4911,,
1990,5,11,0,419.3254091,14.8739,,
1990,5,12,8.39308,411.0346733,15.0142,,
1990,5,13,0.154693,403.7266755,13.2743,,
1990,5,14,0,406.2252126,14.3944,,
1990,5,15,0,373.8067676,15.9087,,
1990,5,16,5.74083,302.7488477,17.0502,,
1990,5,17,6.18231,253.7691813,17.2466,,
1990,5,18,2.45405,267.3908246,16.4303,,
1990,5,19,3.90405,302.1532488,16.1167,,
1990,5,20,1.6772,306.0603772,15.6749,,
1990,5,21,10.3607,309.1366453,15.1857,,
1990,5,22,11.6599,357.6839069,13.7444,,
1990,5,23,8.21489,442.1249328,13.0753,,
1990,5,24,0.166083,493.1856216,13.0004,,
1990,5,25,0.489361,535.693511,13.832,,
1990,5,26,0,548.2725586,14.9104,,
1990,5,27,0,480.2134788,14.2814,,
1990,5,28,0,388.3274674,13.3513,,
1990,5,29,0,300.1133228,13.4692,,
1990,5,30,0,225.5952714,15.3088,,
1990,5,31,0,169.1744908,16.9412,,
1990,6,1,0,129.454004,19.3977,,
1990,6,2,0.00926747,101.883138,16.3193,,
1990,6,3,0.213563,82.54702159,18.4865,,
1990,6,4,8.32709,70.47155285,16.7523,,
1990,6,5,0.74604,73.28307719,12.4365,,
1990,6,6,0.04709,106.5922403,13.4554,,
1990,6,7,0.0182992,138.820987,16.5241,,
1990,6,8,0.347402,133.7563123,14.433,,
1990,6,9,0,111.2721582,13.3482,,
1990,6,10,1.95106,91.90119921,14.4067,,
1990,6,11,14.7069,77.37186325,12.1489,,
1990,6,12,0,90.52893948,13.5408,,
1990,6,13,4.65185,162.2890704,14.2998,,
1990,6,14,7.00465,217.7053735,14.059,,
1990,6,15,0,248.9317275,15.5335,,
1990,6,16,8.42839,287.0360568,17.9806,,
1990,6,17,1.3382,286.928849,14.6643,,
1990,6,18,0.234678,288.7412563,16.5649,,
1990,6,19,11.5067,294.7928383,16.0673,,
1990,6,20,0.288222,310.7328502,15.7384,,
1990,6,21,0.734032,331.8081152,15.752,,
1990,6,22,0.00360498,305.3694826,15.922,,
1990,6,23,0,245.3092953,17.0906,,
1990,6,24,0,194.1154902,20.7428,,
1990,6,25,0.958386,152.8339388,23.5328,,
1990,6,26,0,116.8555995,21.7705,,
1990,6,27,3.31908,91.61888536,19.7393,,
1990,6,28,1.29056,80.49190778,19.5288,,
1990,6,29,0,94.33392268,21.8732,,
1990,6,30,0,108.8510489,17.9421,,
1990,7,1,0,93.68144415,15.7438,,
1990,7,2,0.0710949,77.55560549,16.7506,,
1990,7,3,0.20491,63.7046566,15.7162,,
1990,7,4,0,52.71824035,17.1786,,
1990,7,5,1.32398,44.40397831,18.2541,,
1990,7,6,0,37.80504093,15.0608,,
1990,7,7,0,35.06201047,17.0152,,
1990,7,8,0,32.80975344,19.8943,,
1990,7,9,0,31.41962574,20.1662,,
1990,7,10,0,31.68496503,17.4291,,
1990,7,11,0,30.38566615,18.701,,
1990,7,12,0,27.55508265,20.9797,,
1990,7,13,2.27147,24.72595837,22.6664,,
1990,7,14,3.33271,23.32728383,21.7291,,
1990,7,15,0,26.02457231,19.0841,,
1990,7,16,0,29.93986042,21.0079,,
1990,7,17,0,29.32791239,21.6828,,
1990,7,18,0,27.90967242,23.6095,,
1990,7,19,0,26.85501577,24.3866,,
1990,7,20,0,24.80847859,24.5161,,
1990,7,21,0,22.43960331,25.682,,
1990,7,22,0.00226693,20.28130201,24.7584,,
1990,7,23,0,18.63587087,25.015,,
1990,7,24,0.0316663,17.47844363,24.2187,,
1990,7,25,0.126537,16.7739991,24.9946,,
1990,7,26,0,16.5913885,21.0832,,
1990,7,27,3.18661,16.87879472,21.7156,,
1990,7,28,10.7517,18.56835974,15.6435,,
1990,7,29,0,29.00974349,17.9578,,
1990,7,30,0,51.31620068,20.5578,,
1990,7,31,0,58.04110721,22.3723,,
1990,8,1,0,63.10012378,24.2331,,
1990,8,2,0.0302468,57.0673031,24.2793,,
1990,8,3,0,48.10413612,24.4468,,
1990,8,4,0,41.48226819,25.0192,,
1990,8,5,0,36.11741161,23.4986,,
1990,8,6,0.0353776,32.2653761,18.7341,,
1990,8,7,0,29.57967202,17.5346,,
1990,8,8,0,27.6123197,17.2314,,
1990,8,9,0,26.04080238,18.8464,,
1990,8,10,0,24.53673662,21.2625,,
1990,8,11,0,22.50336217,23.819,,
1990,8,12,1.70195,20.43648529,23.6775,,
1990,8,13,2.2245,18.97807218,23.3339,,
1990,8,14,0,20.3172464,20.2,,
1990,8,15,0,25.81402812,18.974,,
1990,8,16,0.318189,26.61537658,19.173,,
1990,8,17,0,23.82157131,16.7856,,
1990,8,18,0,21.12035188,18.2876,,
1990,8,19,2.78416,18.84745735,21.6445,,
1990,8,20,0.0488382,18.65305389,21.2571,,
1990,8,21,0,20.7151362,20.5775,,
1990,8,22,0.11653,22.10603818,20.8848,,
1990,8,23,0,23.477881,21.5686,,
1990,8,24,2.46383,25.25753034,21.6488,,
1990,8,25,0.154611,24.70472527,19.1451,,
1990,8,26,0,23.50932862,19.4779,,
1990,8,27,0,22.44076473,19.9768,,
1990,8,28,0,21.81094874,20.7672,,
1990,8,29,3.87755,22.7845146,23.2988,,
1990,8,30,11.6334,25.52450752,14.4112,,
1990,8,31,0.00779675,37.41641269,14.0377,,
1990,9,1,0,53.13158595,15.4105,,
1990,9,2,0,71.64279798,19.5234,,
1990,9,3,0,84.83233435,19.362,,
1990,9,4,0,69.77500001,17.7685,,
1990,9,5,0,54.74178742,19.1885,,
1990,9,6,0.235709,43.11272002,17.7529,,
1990,9,7,0,34.6835074,15.8156,,
1990,9,8,1.62988,28.82960462,16.0457,,
1990,9,9,2.23598,26.36647582,17.2619,,
1990,9,10,0,27.89683727,20.3127,,
1990,9,11,0,31.72129656,20.944,,
1990,9,12,0.0382549,30.38149696,20.5192,,
1990,9,13,0.217067,26.32144855,19.9039,,
1990,9,14,0.942929,23.00542221,20.126,,
1990,9,15,8.11357,20.67913225,20.2249,,
1990,9,16,6.31459,21.57148822,18.676,,
1990,9,17,0.00447436,29.08615882,16.335,,
1990,9,18,0,36.78686471,18.4878,,
1990,9,19,1.20336,38.91523718,20.4723,,
1990,9,20,0.186928,44.5150575,19.2528,,
1990,9,21,0,44.67706038,18.0834,,
1990,9,22,0.0691555,38.30206817,18.2626,,
1990,9,23,5.52412,32.29813404,15.9759,,
1990,9,24,0.0018252,28.6237061,13.7639,,
1990,9,25,0.0352604,29.45575768,13.5548,,
1990,9,26,0,28.62966208,17.751,,
1990,9,27,0,26.12418621,18.1778,,
1990,9,28,1.97559,25.28337933,19.1419,,
1990,9,29,6.2468,25.05898746,19.9107,,
1990,9,30,2.59335,26.06343513,18.9784,,
1990,10,1,0,31.1852576,16.3274,,
1990,10,2,0,35.55427291,17.7194,,
1990,10,3,3.75353,41.0629666,16.9123,,
1990,10,4,0,43.46710133,11.6093,,
1990,10,5,0,43.01772201,11.7147,,
1990,10,6,1.03093,40.15795416,12.7677,,
1990,10,7,7.37945,37.35685281,8.95373,,
1990,10,8,0,36.39912987,10.2753,,
1990,10,9,0,37.01914826,10.3738,,
1990,10,10,0,48.54458146,12.266,,
1990,10,11,0.00864167,65.65554061,14.1391,,
1990,10,12,0,57.17957348,14.6495,,
1990,10,13,0,46.28904865,17.4843,,
1990,10,14,1.09298,37.70706493,17.2826,,
1990,10,15,1.5867,31.16232704,14.3337,,
1990,10,16,0.436167,26.45837672,12.8456,,
1990,10,17,0.0106794,24.38819427,12.7359,,
1990,10,18,3.74908,22.88210347,11.9655,,
1990,10,19,0.293642,22.51572085,11.7112,,
1990,10,20,0,25.06619421,10.9473,,
1990,10,21,4.44813,27.62283202,11.8484,,
1990,10,22,7.35004,34.12155989,11.2299,,
1990,10,23,1.90079,51.03448243,10.8079,,
1990,10,24,2.77376,70.01264395,11.2797,,
1990,10,25,2.9474,82.88085474,10.074,,
1990,10,26,0.595956,85.4723053,9.36453,,
1990,10,27,4.76302,77.61754777,6.99454,,
1990,10,28,15.0201,75.47190294,10.0753,,
1990,10,29,2.37246,106.0037886,15.6397,,
1990,10,30,5.45206,172.7599959,16.2284,,
1990,10,31,11.4278,217.8140703,10.7719,,
1990,11,1,0.883,241.3622618,8.19686,,
1990,11,2,3.13533,269.2362876,7.56356,,
1990,11,3,2.83205,260.6054648,5.33269,,
1990,11,4,0,260.4970658,4.9604,,
1990,11,5,0,248.834347,3.99932,,
1990,11,6,0.21151,219.1881169,4.45536,,
1990,11,7,4.12957,183.0635581,8.67969,,
1990,11,8,6.84325,159.1538381,10.7845,,
1990,11,9,1.9156,160.3241898,11.399,,
1990,11,10,4.06397,183.7791701,9.6632,,
1990,11,11,0,207.8642939,8.85704,,
1990,11,12,0,215.8256636,10.0921,,
1990,11,13,0,193.1509179,9.29279,,
1990,11,14,0.0394754,161.5940066,10.2663,,
1990,11,15,0.0655976,130.5493103,8.77761,,
1990,11,16,0,104.8641102,10.238,,
1990,11,17,0.0500734,84.53870412,11.4072,,
1990,11,18,0.160623,68.63710842,10.4782,,
1990,11,19,0.00376645,57.77487453,10.2375,,
1990,11,20,8.42472,51.48326615,7.14947,,
1990,11,21,4.54619,54.79271112,5.23275,,
1990,11,22,1.81838,97.29851592,3.41326,,
1990,11,23,9.65066,214.7017686,2.97165,,
1990,11,24,5.60245,275.9504734,4.58115,,
1990,11,25,0.117474,318.034892,2.77622,,
1990,11,26,6.41082,328.5293436,3.1107,,
1990,11,27,7.3064,322.126656,2.19055,,
1990,11,28,0.811291,435.332128,3.72757,,
1990,11,29,0.144775,520.2198531,2.53239,,
1990,11,30,0,533.5255312,3.25488,,
1990,12,1,0,562.444833,2.91434,,
1990,12,2,0,506.2530602,2.97556,,
1990,12,3,0,412.4819784,1.16356,,
1990,12,4,0,322.5912231,1.39096,,
1990,12,5,0,248.6970615,2.46397,,
1990,12,6,0,190.1657765,0.898769,,
1990,12,7,0.383946,146.9926032,0.47372,,
1990,12,8,14.7387,116.4476143,-0.434958,,
1990,12,9,8.90426,97.86284583,-1.31927,,
1990,12,10,18.1169,119.6546163,0.221675,,
1990,12,11,2.94381,273.4316858,3.09868,,
1990,12,12,3.89085,411.5796462,4.61748,,
1990,12,13,0.302737,584.9971832,3.77408,,
1990,12,14,0.16626,666.5465767,1.08431,,
1990,12,15,0,742.4109793,0.362326,,
1990,12,16,0,868.3175966,-0.0252052,,
1990,12,17,0,799.9398715,-0.632863,,
1990,12,18,0.148453,647.8239271,1.25431,,
1990,12,19,0.113433,503.9480927,0.676404,,
1990,12,20,0,382.2404472,-1.15563,,
1990,12,21,0,287.7501798,-0.571207,,
1990,12,22,0,216.7774305,1.31198,,
1990,12,23,0,165.2134607,0.169431,,
1990,12,24,0.306972,128.7645984,0.928509,,
1990,12,25,3.41471,103.9099609,0.52349,,
1990,12,26,1.97579,101.4977856,4.7222,,
1990,12,27,3.04697,164.2744992,5.64776,,
1990,12,28,1.70942,307.3111348,3.85243,,
1990,12,29,0,402.7230914,9.11816,,
1990,12,30,0.425739,471.7172613,8.45531,,
1990,12,31,2.44079,497.07786,6.94726,,
1991,1,1,0,480.8984175,4.42304,,
1991,1,2,0,504.7164152,4.06456,,
1991,1,3,2.4392,478.045499,5.38763,,
1991,1,4,0.207275,409.9357934,3.53259,,
1991,1,5,0,359.3069138,2.05592,,
1991,1,6,1.30635,318.9402022,6.53073,,
1991,1,7,1.92512,270.4477356,6.48822,,
1991,1,8,0.128806,243.730065,5.73741,,
1991,1,9,0,242.9947982,7.95128,,
1991,1,10,0.479771,237.2779427,10.857,,
1991,1,11,10.0861,224.7382047,7.69729,,
1991,1,12,5.91941,265.8589444,2.63847,,
1991,1,13,0.613151,410.2395488,1.94004,,
1991,1,14,0,458.4800771,0.39078,,
1991,1,15,0,417.0293756,-1.3374,,
1991,1,16,0.167146,366.2962662,-1.13645,,
1991,1,17,3.20641,375.9270995,2.15296,,
1991,1,18,0.533809,384.941488,5.46835,,
1991,1,19,0.345398,348.7916162,5.45715,,
1991,1,20,0,328.291104,3.03306,,
1991,1,21,0.648448,291.9068641,2.32704,,
1991,1,22,2.60286,244.3762897,1.98181,,
1991,1,23,0,205.3913675,2.22367,,
1991,1,24,0.00583203,197.5220178,1.52257,,
1991,1,25,0,186.0576334,1.91375,,
1991,1,26,0,156.8831175,0.694674,,
1991,1,27,0,127.5787611,2.58341,,
1991,1,28,0,104.1264611,2.39081,,
1991,1,29,0,87.16082802,-0.0606342,,
1991,1,30,0.517982,78.48176169,1.20682,,
1991,1,31,0.0268476,75.50883007,1.90145,,
1991,2,1,5.24474,70.51800956,-0.0960553,,
1991,2,2,1.79317,69.94683027,1.6853,,
1991,2,3,1.97753,90.37706177,3.1594,,
1991,2,4,0,145.5723977,3.49289,,
1991,2,5,0,187.7690867,2.58565,,
1991,2,6,3.14336,202.241543,2.9922,,
1991,2,7,1.29539,181.7446044,4.12118,,
1991,2,8,1.86033,168.5642998,2.94807,,
1991,2,9,4.13077,172.5458781,4.45469,,
1991,2,10,0.312194,187.2532981,1.13748,,
1991,2,11,0.385202,214.672882,-0.304234,,
1991,2,12,0.0113214,211.578746,0.365105,,
1991,2,13,4.58767,190.7580995,-1.5828,,
1991,2,14,0,158.6035048,-1.62096,,
1991,2,15,0.442391,131.755398,-0.89969,,
1991,2,16,2.45986,111.6018221,3.31896,,
1991,2,17,3.92086,113.4320974,3.06738,,
1991,2,18,1.61537,194.5687409,2.14173,,
1991,2,19,0,294.1796693,6.1181,,
1991,2,20,0,292.6784624,5.58469,,
1991,2,21,3.19486,265.5009895,4.88979,,
1991,2,22,0,246.7542181,5.26102,,
1991,2,23,0,282.6849095,7.1336,,
1991,2,24,0,302.075821,8.40392,,
1991,2,25,0,261.1665189,8.80826,,
1991,2,26,0.0596712,217.0719542,8.13948,,
1991,2,27,1.09033,184.2544579,5.50934,,
1991,2,28,6.77737,164.4564546,3.28735,,
1991,3,1,1.0855,167.9171817,5.24038,,
1991,3,2,0,206.5959661,6.69995,,
1991,3,3,0.00170019,248.1592358,7.61023,,
1991,3,4,0.0377794,236.6477991,10.0333,,
1991,3,5,1.08624,200.9711307,9.14781,,
1991,3,6,3.20708,167.9624472,8.40752,,
1991,3,7,7.50377,155.1162736,7.74389,,
1991,3,8,6.26271,193.5547339,6.6516,,
1991,3,9,0.58032,284.2447828,7.44811,,
1991,3,10,0.00620176,342.4544445,10.5355,,
1991,3,11,0,343.8660138,11.5051,,
1991,3,12,8.72316,308.2908949,11.0012,,
1991,3,13,0.447905,295.5063658,9.74619,,
1991,3,14,0,350.2955033,10.9601,,
1991,3,15,0.00314731,361.9513726,9.7365,,
1991,3,16,4.4011,336.3197764,10.6772,,
1991,3,17,3.9288,318.020002,7.03214,,
1991,3,18,0,340.7361419,6.96791,,
1991,3,19,0,365.4922078,11.9299,,
1991,3,20,0,336.3138205,12.5538,,
1991,3,21,2.09974,279.3162024,9.35477,,
1991,3,22,3.05898,232.1942088,7.14774,,
1991,3,23,3.28987,215.0689553,4.56727,,
1991,3,24,11.6056,256.6497951,4.32118,,
1991,3,25,2.33386,349.4944228,5.93948,,
1991,3,26,0.0269407,418.1371894,5.95181,,
1991,3,27,0,410.8411036,7.18214,,
1991,3,28,0,437.1665725,7.89383,,
1991,3,29,0,613.8599031,8.38563,,
1991,3,30,0,540.845441,6.67425,,
1991,3,31,0,434.322588,6.16817,,
1991,4,1,0,341.5521123,6.75183,,
1991,4,2,0.142487,265.6722241,8.98929,,
1991,4,3,1.51963,207.4056828,5.04279,,
1991,4,4,11.9836,173.3371312,4.90163,,
1991,4,5,6.47788,225.0008638,4.54891,,
1991,4,6,0,400.3972779,6.71377,,
1991,4,7,0,487.5423226,8.48807,,
1991,4,8,0,456.1036377,9.36983,,
1991,4,9,0,437.4375699,10.6119,,
1991,4,10,0,401.400862,11.8158,,
1991,4,11,0.00210307,358.7530068,14.1812,,
1991,4,12,31.4293,415.8441339,10.1035,,
1991,4,13,13.4628,748.3520778,3.63267,,
1991,4,14,4.64655,1215.021639,5.95122,,
1991,4,15,16.5282,1421.491934,7.70263,,
1991,4,16,7.86445,1716.346119,8.81726,,
1991,4,17,0,1921.771137,7.46282,,
1991,4,18,0.00114465,1791.510693,5.1098,,
1991,4,19,3.899,1475.274509,4.72864,,
1991,4,20,0.77335,1185.670528,3.32821,,
1991,4,21,0,980.4361008,3.57773,,
1991,4,22,0.00351642,818.8024868,4.99599,,
1991,4,23,0,674.0124082,6.65651,,
1991,4,24,5.91457,535.2229879,7.64051,,
1991,4,25,12.2973,456.8570702,5.03724,,
1991,4,26,2.69129,547.4982801,4.21863,,
1991,4,27,1.8888,645.8733409,5.54743,,
1991,4,28,0.150433,677.0052924,8.03901,,
1991,4,29,0,703.5600668,9.61093,,
1991,4,30,0.360052,665.1409635,12.1641,,
1991,5,1,8.88905,590.5541204,6.77871,,
1991,5,2,3.22574,583.8715014,4.569,,
1991,5,3,0.22818,615.0927927,5.53382,,
1991,5,4,9.41586,607.4869955,5.71001,,
1991,5,5,4.25329,702.7321844,4.93233,,
1991,5,6,0.901787,850.5955531,4.69748,,
1991,5,7,3.67985,923.6606411,6.33678,,
1991,5,8,5.27712,922.135908,5.86874,,
1991,5,9,3.01304,874.2170032,5.25,,
1991,5,10,0.438169,831.5631921,7.73619,,
1991,5,11,0.0539512,796.6908798,7.50309,,
1991,5,12,0.337073,768.2450791,8.16808,,
1991,5,13,0.0472662,694.9923774,11.0549,,
1991,5,14,0,587.2306789,10.2717,,
1991,5,15,0,481.2796007,10.1401,,
1991,5,16,0,387.2673014,9.20984,,
1991,5,17,0.00263846,308.0615894,9.21367,,
1991,5,18,0,243.4248206,9.06597,,
1991,5,19,0,194.5246666,9.44953,,
1991,5,20,0,159.6047064,11.6318,,
1991,5,21,0,132.4906647,14.6573,,
1991,5,22,0,111.3933625,15.9845,,
1991,5,23,0,97.50846452,16.8754,,
1991,5,24,0,90.35383342,15.1577,,
1991,5,25,0,83.5208257,15.148,,
1991,5,26,0,75.46773375,15.9742,,
1991,5,27,0,69.35123143,17.1839,,
1991,5,28,0,66.21302113,18.5937,,
1991,5,29,3.71965,66.80534418,18.3348,,
1991,5,30,10.2087,71.42004401,15.542,,
1991,5,31,3.66986,89.66710795,14.709,,
1991,6,1,1.08369,154.9638003,15.0151,,
1991,6,2,0.0695143,234.1885715,14.7426,,
1991,6,3,0,237.9089797,13.6233,,
1991,6,4,0,220.956152,13.6052,,
1991,6,5,5.81636,201.499129,14.0255,,
1991,6,6,4.93231,190.288172,15.2876,,
1991,6,7,2.61178,207.1644652,15.6178,,
1991,6,8,0.0070082,224.7667934,14.5784,,
1991,6,9,0.0947286,213.3580976,16.8791,,
1991,6,10,0,182.6114985,12.9053,,
1991,6,11,0,151.5941998,14.9401,,
1991,6,12,0,123.1409541,16.956,,
1991,6,13,0,99.22855397,16.1703,,
1991,6,14,0,81.11162838,17.8548,,
1991,6,15,2.87773,66.99414901,18.6622,,
1991,6,16,0.892392,59.1283729,12.4027,,
1991,6,17,0.878045,61.86098039,9.97467,,
1991,6,18,0.0426979,64.04742374,10.1576,,
1991,6,19,0.060579,60.9780051,12.3515,,
1991,6,20,0.0486911,57.37135631,17.1945,,
1991,6,21,1.75496,55.29003616,20.41,,
1991,6,22,0.790969,54.85316441,20.4781,,
1991,6,23,0,69.13443345,21.1602,,
1991,6,24,0,71.80777886,21.3468,,
1991,6,25,0.000528482,61.3892661,22.808,,
1991,6,26,0.0282045,51.95646943,19.4708,,
1991,6,27,0.00535501,46.45343393,14.1881,,
1991,6,28,0,42.88341447,12.6054,,
1991,6,29,0,40.00845885,14.4279,,
1991,6,30,0,37.24368903,17.449,,
1991,7,1,3.29328,34.72043453,21.5728,,
1991,7,2,0.607714,33.87379077,14.0297,,
1991,7,3,5.63764,36.3282536,15.0964,,
1991,7,4,0.734348,46.82032282,19.9059,,
1991,7,5,1.4525,71.23123918,16.9774,,
1991,7,6,0,80.65748426,14.7461,,
1991,7,7,0,77.07049023,17.0076,,
1991,7,8,0.749795,65.51855288,20.2052,,
1991,7,9,0.263095,56.37670625,21.9309,,
1991,7,10,0,53.61580781,24.9717,,
1991,7,11,0.0349613,48.45524164,25.1219,,
1991,7,12,0,41.54778406,21.3307,,
1991,7,13,0,36.09388546,20.3587,,
1991,7,14,0.0316022,32.0569165,19.6118,,
1991,7,15,0,29.04777247,20.5212,,
1991,7,16,0,26.89718417,20.9662,,
1991,7,17,0,25.00368611,21.9516,,
1991,7,18,0,23.14059337,22.4641,,
1991,7,19,0.4149,21.67193597,22.6971,,
1991,7,20,0.557836,20.59717785,22.8312,,
1991,7,21,0,19.82084454,22,,
1991,7,22,1.68289,19.16589428,23.949,,
1991,7,23,0.0113112,19.03307573,20.9238,,
1991,7,24,0.0507889,22.77513392,17.8542,,
1991,7,25,0.156934,24.81976519,15.7626,,
1991,7,26,0.0226426,24.05001324,15.8273,,
1991,7,27,0,23.44994741,19.7066,,
1991,7,28,0,22.27992326,21.8583,,
1991,7,29,0.0190699,20.77034822,19.7736,,
1991,7,30,0.919376,19.64642342,16.2103,,
1991,7,31,1.29088,19.10675131,17.9319,,
1991,8,1,0.0136192,19.70354135,18.7152,,
1991,8,2,0,23.35372842,20.7434,,
1991,8,3,0,26.25435434,22.457,,
1991,8,4,0,29.57499657,22.5496,,
1991,8,5,0,32.80290406,24.7931,,
1991,8,6,0.000469837,32.07091308,25.3927,,
1991,8,7,2.47082,30.24718942,23.1142,,
1991,8,8,1.08985,28.87897976,16.1266,,
1991,8,9,0.615543,30.17929115,14.0814,,
1991,8,10,0,31.29216759,18.0477,,
1991,8,11,0.463897,29.86868636,19.1587,,
